Cycle,Battery ID,Min Voltage (V),Max Voltage (V),Internal Resistance (Ohms),Charge Capacity (Ah),Discharge Capacity (Ah),Charge Energy (Wh),Discharge Energy (Wh),SOH (%),Charge-Discharge Efficiency (%),Energy Efficiency (%)
117,B0018,3.1926273733035355,4.2034430204969295,1.9316334222654288,1.3984367170590286,1.3647168898640163,5.733542041355054,4.784295696792978,68.23584449320082,97.58874843718874,83.44398039265562
118,B0018,3.188456885948682,4.202657460212684,1.932030069348869,1.395274549527548,1.3589854739373584,5.721500262180129,4.7615180493756135,67.94927369686792,97.39914444777357,83.22149490842246
119,B0018,3.191082078316965,4.203092140987594,1.9370031113425057,1.384021923683059,1.34623087640088,5.676316416465216,4.711662676316345,67.311543820044,97.2694762535544,83.00563835111953
120,B0018,3.3305674151316507,4.203011750737204,1.915857393874429,1.3717693081660751,1.4268427818454643,5.667911428788569,5.002790595605179,71.34213909227321,104.01477663565876,88.26515125474447
121,B0018,3.1528086511131885,4.203185027597145,1.9358270488632991,1.446250344394934,1.4064481483279665,5.91848796913451,4.928535261584906,70.32240741639832,97.24790412522808,83.27355377399931
122,B0018,3.1631079548977405,4.203194635783857,1.925235553548284,1.4332544806559089,1.3934907492075153,5.866974834792842,4.903962727262842,69.67453746037576,97.22563355042185,83.58588310590558
123,B0018,3.155033155693838,4.203408305101649,1.9383810362450395,1.4249339483547914,1.3882493512249316,5.833588631516068,4.859475533084229,69.41246756124659,97.42552297443574,83.30164912264854
124,B0018,3.176948620891282,4.203070618530517,1.9368005849168484,1.408289437190161,1.3701878338420928,5.768735627711929,4.813942073223901,68.50939169210464,97.29447638092854,83.44882455868876
125,B0018,3.32078152194539,4.203447994730693,1.9381599255167377,1.4050928828826157,1.379695166560862,5.786573746587993,4.823114592358047,68.9847583280431,98.19245285267912,83.35009288012543
126,B0018,3.186292995555,4.202597283988021,1.926562319128487,1.4014387023778456,1.3686586323935683,5.743832563310765,4.806830471914015,68.43293161967841,97.660970121015,83.68681396839571
127,B0018,3.168863204192718,4.20355409015183,1.9381130894771497,1.396505130025556,1.3627371779096438,5.72155675867499,4.789447199084276,68.13685889548219,97.58196719869592,83.70881214841651
128,B0018,3.1756695524084324,4.204756237994802,1.9531355918769284,1.395133147305628,1.3634051133928071,5.716142828517252,4.7712333355858965,68.17025566964035,97.72580602976169,83.4694562176211
129,B0018,3.194762097073524,4.203717503977368,1.9505509856336825,1.379843468885277,1.3518646035305233,5.655206519825571,4.717904476659986,67.59323017652616,97.97231599194676,83.42585651152321
130,B0018,3.327416602885117,4.203240633615815,1.927693254218282,1.3793802948534633,1.3547969729652622,5.683337739441212,4.7507232271212585,67.7398486482631,98.21779954520716,83.59037320890155
131,B0018,3.1744676224724424,4.202842541373347,1.939500510417124,1.38370911091271,1.341051440640485,5.672583499680271,4.700870879926169,67.05257203202424,96.917150437487,82.87001646059734
1,B0053,3.69050851175538,4.209764816421814,1.5588550333916331,1.4861014777196513,1.1540727934432229,6.218272652891188,4.413071792055361,57.703639672161145,77.65773809834911,70.96941608058151
2,B0053,3.5396646800568607,4.209129849051724,1.5589166845844609,1.4204073346977777,1.1501525413826983,5.920144683321677,4.346171261735088,57.50762706913491,80.97343017645133,73.41326089511271
3,B0053,3.546681351182188,4.209766012957835,1.5616214339381562,1.3979649500790563,1.1305863853936766,5.827078161532926,4.293925654382693,56.52931926968383,80.87372901085544,73.68917209192011
4,B0053,3.5549057083080493,4.209689383569422,1.5588059755336965,1.3822975185432935,1.121790272357562,5.763154259594728,4.262104901387922,56.0895136178781,81.1540393662674,73.95437826936873
5,B0053,3.5538602832708386,4.209607195004086,1.5576896468652963,1.3739027616254005,1.1135982401443856,5.728563591988164,4.256271260156615,55.67991200721928,81.05364304144344,74.29910119369781
6,B0053,3.712621214089826,4.209914366084566,1.5460029730865024,1.3707911367096877,1.0864654057095062,5.7442006723725205,4.2606415830264,54.32327028547531,79.25827477389088,74.17292371971803
7,B0053,3.521824324588909,4.209604966286798,1.5445097605179623,1.38678241521965,1.0647493568993147,5.782183846917412,4.231829229612644,53.237467844965735,76.7784005056533,73.18738631717339
8,B0053,3.5249415042526064,4.209734875457956,1.5458242036873078,1.3762371343887485,1.0809288094959644,5.738262779406177,4.196804402560893,54.04644047479822,78.54233710791824,73.13719437218242
9,B0053,3.5336461672553763,4.209900773100315,1.55203973502636,1.364741976500862,1.0852752041846463,5.688903514683813,4.182916743402881,54.26376020923232,79.5223729372818,73.52764434492903
10,B0053,3.5380547017915385,4.209719804822068,1.543536410735402,1.3576399260666456,1.0504799933740894,5.662164146573812,4.174601222984457,52.52399966870447,77.3754493518425,73.7280148529519
11,B0053,3.7138521763937407,4.209703554635634,1.5545368035834557,1.35693530226502,1.0853550177054303,5.6900560680443135,4.133373673073758,54.26775088527152,79.98576025649395,72.64205525648552
12,B0053,3.5522571361498385,4.209799936330238,1.5426213628607996,1.3438367595822434,1.0508395690790722,5.604837973785432,4.15907152045339,52.54197845395361,78.19696563485473,74.20502679838235
13,B0053,3.526740409428255,4.209720676106337,1.5432916733723507,1.353134931676918,1.060906788333118,5.64327776435719,4.120581201569222,53.0453394166559,78.4036213608316,73.01751523901086
14,B0053,3.5374212517664416,4.209645537774527,1.5503468416203965,1.3427601182896205,1.070582461063814,5.598327095903395,4.123909305140052,53.529123053190695,79.72998650179596,73.66324322417216
15,B0053,3.538510886412189,4.20959369255182,1.5401249752479544,1.340241331861589,1.024036665663697,5.59027667689713,4.105774540498103,51.20183328318485,76.40688593309646,73.44492549833875
16,B0053,3.715449479406433,4.209882489557379,1.5490469807536813,1.337815366575451,1.0670957253433857,5.611408308597797,4.094788135105125,53.35478626716929,79.76405055616492,72.97255715345277
17,B0053,3.5411432424350058,4.209727608585826,1.541067848335747,1.3372854169041986,1.0279237850447498,5.578550982351466,4.097277160264454,51.39618925223749,76.86644691186287,73.44697885215658
18,B0053,3.5305714933845223,4.209840327028468,1.537563174492122,1.336738958046124,1.0325426399701008,5.576025650746876,4.072380639689032,51.62713199850504,77.24340147004776,73.03375010736474
19,B0053,3.529620763882584,4.209900162714594,1.551744098276998,1.3326812184315076,1.055948784653705,5.557086092016089,4.030544681000576,52.79743923268525,79.23491154895231,72.52982254119281
20,B0053,3.557677180807509,4.209713003956754,1.5431143119497666,1.3127270395969248,1.0445313831308718,5.476649243016401,4.078955058658972,52.22656915654359,79.56957932790026,74.47902682210821
21,B0053,3.71719196376874,4.209709650325965,1.5373431859588156,1.327337617626621,1.035313906812183,5.566936103899868,4.140763158384708,51.76569534060916,77.99928918336556,74.38136671775221
22,B0053,3.7099878206269534,4.209724471357057,1.5463633170497904,1.3722719383207045,1.076341053101982,5.754188653256318,4.169869950908753,53.8170526550991,78.43496781105476,72.46668821935491
23,B0053,3.520202905649476,4.210075723267777,1.5414573270361138,1.3567613851476992,1.0352223140423542,5.659243525861424,4.097618293366426,51.76111570211771,76.30098596369311,72.40576014517251
24,B0053,3.5333642166899315,4.209811857510341,1.5444771897137155,1.3364421776787712,1.0514287056908256,5.573477968100269,4.092791872738481,52.57143528454128,78.67371467705566,73.43335518976703
25,B0053,3.5266014001081136,4.2099754189204255,1.5469197719083694,1.3345640497175106,1.060332934638968,5.567664620865416,4.025328294296647,53.016646731948406,79.45163327780412,72.29832557103566
26,B0053,3.551836896861923,4.209822881565692,1.5385177078656465,1.312642551709513,1.0236966462748538,5.475714694975727,4.05837161315889,51.18483231374269,77.98746467129592,74.1158339911806
27,B0053,3.717008358469287,4.2098132390490735,1.5452083548674749,1.3245012065526944,1.0465884668750889,5.556429605347334,4.043825067996865,52.32942334375444,79.01755481212928,72.77740123091301
28,B0053,3.5315824493741848,4.210046260454009,1.5370536058640305,1.324635074813178,1.0031121684812232,5.527080009440872,4.038518177290289,50.15560842406116,75.72743524269872,73.06784360624502
29,B0053,3.521867036057188,4.209889094033787,1.5415631596451242,1.32098539841678,1.0461578935615607,5.510800024908253,3.9781290811993424,52.30789467807804,79.1952655052354,72.18786860743641
30,B0053,3.546224597283226,4.2096922024351375,1.54056600679757,1.3019141927479203,1.0156263513525603,5.431193708481765,4.006009271823299,50.781317567628015,78.01023731133164,73.7592781043182
31,B0053,3.5289967363120742,4.209571813715153,1.5361809876346513,1.310398799101548,1.0250054893129452,5.467898979695041,3.967488955422536,51.25027446564726,78.22088130847817,72.55966085247269
32,B0053,3.719601471012685,4.209827381194892,1.5319992729792435,1.2984822201961077,0.9801331625592912,5.44646835726867,3.98433599682439,49.00665812796456,75.48298677599631,73.15448719181543
33,B0053,3.520296296561428,4.209690845834917,1.5451023319955677,1.314879970489291,1.036777776420363,5.485398434315355,3.9414554893287095,51.83888882101815,78.84961362933826,71.85358614375022
34,B0053,3.5510319954965737,4.209894594359138,1.5446301413421415,1.2882444941019566,1.026830062058722,5.3755156089001765,3.9528526116647935,51.3415031029361,79.70770042176906,73.53438998707593
35,B0053,3.5405494337094527,4.20987326573454,1.5432274565063333,1.290642408548699,1.0150379662805102,5.3858687385954,3.957247687867653,50.75189831402551,78.64594868085109,73.47464039570481
36,B0053,3.5355479725676924,4.209872175990935,1.5357810641558485,1.292698656278223,0.9904614739486176,5.394808631964359,3.9505557881278617,49.52307369743088,76.61967227538017,73.22884012457331
37,B0053,3.720691542434855,4.208964788501053,1.539445099521392,1.2929118664408306,1.0145765174582757,5.42543687354352,3.95058364672362,50.72882587291379,78.4722101941283,72.81595452687245
38,B0053,3.5260609956421627,4.209834386137816,1.5338437004168333,1.2987788296330585,0.9811308944080388,5.42010201092273,3.94305176349232,49.05654472040194,75.54256906737815,72.7486633193652
39,B0053,3.523488543101128,4.209999374996175,1.5319849736555484,1.2938134607194016,1.0041687429386437,5.398974304963569,3.908427062943231,50.20843714693218,77.61310060727718,72.39202934064723
40,B0053,3.530352366884206,4.209996164131208,1.5423006878536554,1.2852393404937088,1.007820487960787,5.361792827414164,3.898721518265631,50.39102439803935,78.41500459934919,72.71302050933345
41,B0053,3.537490133824614,4.209820226601219,1.5327933039297117,1.2782984419201444,0.982454133084564,5.335277682885072,3.927042297005285,49.1227066542282,76.85639760374035,73.60520914595999
42,B0053,3.7205602456740494,4.209612511107172,1.5423557270981751,1.2871695464410229,1.1096775355538029,5.401416956043795,4.216880724849909,55.48387677769014,86.21067353729903,78.06989830939685
43,B0053,3.7006115844035374,4.209890221594995,1.5534023185103525,1.4129244748621972,1.1136801589914762,5.9192932771546,4.220314060581177,55.68400794957381,78.82092629898662,71.29760028734171
44,B0053,3.520735437823575,4.209042730890624,1.5414107832487924,1.364730471709346,1.0385009100572404,5.691394550119723,4.17808488894092,51.92504550286202,76.09567834713195,73.41056488260914
45,B0053,3.5025078561851,4.210051664327901,1.553212189763454,1.3557659572950844,1.0768815902180078,5.652877062407954,4.109506252558124,53.84407951090039,79.42975588253563,72.69760525815502
46,B0053,3.5263055803149737,4.209123167704903,1.5441368845540444,1.3343841789082391,1.0721705505837382,5.565888330887299,4.075866365306735,53.60852752918691,80.34946513386888,73.22939525552736
47,B0053,3.5201182522472867,4.209730637840177,1.540563448477163,1.3269055592971204,1.0124588999851116,5.5331994881707285,4.059494803235394,50.62294499925558,76.30225775234709,73.36613855896708
48,B0053,3.712988290335693,4.2097770380540425,1.5389388228911631,1.3241304823868587,1.0279944857549583,5.554564698288965,4.020757677917189,51.39972428774792,77.6354369474155,72.38654865530233
49,B0053,3.519753643225043,4.2098183307200605,1.5415427152755163,1.3215081270645617,1.0304147279049998,5.510815743798752,4.052063193086623,51.52073639524999,77.97263647510351,73.52928098977645
50,B0053,3.4987272835394974,4.209976271842945,1.5458029449374089,1.3236344555911863,1.0556163273995052,5.521331308551403,3.991435692293966,52.780816369975255,79.75134848903778,72.29118249274511
51,B0053,3.527520084168553,4.209689441642342,1.539718280619356,1.3036676255436703,1.0011115418162628,5.437819566617943,4.007271972440915,50.055577090813145,76.79193087262314,73.69262483516424
52,B0053,3.5069885096115514,4.210082796943024,1.5512152601111218,1.3110904888820738,1.0466839215498662,5.468746869981626,3.956711541225496,52.33419607749331,79.83308020503918,72.35133816385235
53,B0053,3.719077940324305,4.2097553036342426,1.547628002657745,1.2880147311378356,1.047181656018543,5.403588124106491,3.9551243852920015,52.35908280092715,81.30199373523158,73.1944088715311
54,B0053,3.53362815587459,4.209881287327963,1.5391342997573312,1.2948416650696624,1.0102740078425778,5.402196849036836,3.995531604583357,50.51370039212889,78.02297648401863,73.96123681231137
1,B0054,3.67693142639854,4.20163864447271,1.971272844121732,1.5557887944740902,1.1665440238116096,6.517952794381663,4.066930551997025,58.32720119058048,74.98087323645632,62.39582703794101
2,B0054,3.720909276943851,4.201760518965584,2.1273146651351524,1.346094370957374,1.1052521456138635,5.63453059343496,3.87688404554781,55.262607280693175,82.10807276667997,68.80580345175406
3,B0054,3.7467906942470672,4.201787695134126,1.5091824444119113,1.2279214678163362,1.0960302257185877,5.144820102388426,4.53130069154931,54.80151128592938,89.25898393711643,88.07500750989726
4,B0054,3.559910144220489,4.201760981764428,2.2450378028375675,1.4820263934790685,1.0754450685609742,6.161295291915121,3.731427441923055,53.77225342804872,72.56585127585741,60.562386075204834
5,B0054,3.7579782384995584,4.201718033695955,1.511926520324721,1.181926075314828,1.0655493528023796,4.951849021879467,4.460974025229731,53.27746764011898,90.15363778301877,90.0870362872367
6,B0054,3.702766582055213,4.201659146136842,1.9800192328351045,1.4449776712857332,1.0568368579972396,6.051080641201927,3.7469087417822617,52.84184289986198,73.13862899050004,61.9213156121154
7,B0054,3.7393551544799406,4.2019354510156575,1.572117692535937,1.1991685676909414,1.0449064445364842,5.016891189594036,4.146596337392173,52.24532222682421,87.13591005378863,82.6527062415263
8,B0054,3.651711060574927,4.201800760932149,2.186373240009482,1.3284581059513028,1.0458363976936966,5.529654557377421,3.698482224181658,52.291819884684834,78.72558366790031,66.88450762710495
9,B0054,3.75545153576813,4.20175975521669,2.1852837855357388,1.1576147695497336,1.018187920878015,4.8459843214281095,3.6379503395909776,50.90939604390074,87.95567814619795,75.07144262734377
10,B0054,3.760420668826853,4.201763968093423,1.576907593471043,1.1294309391781006,1.0226409233672231,4.729439024269459,4.066727449009188,51.13204616836116,90.54479454152464,85.98752258228687
11,B0054,3.73665094463293,4.201838012466602,2.247497738556079,1.289383068212416,1.03890961861509,5.401561319420455,3.6022036918548053,51.94548093075449,80.57416327448914,66.68819400242027
12,B0054,3.75973833192876,4.201679453453631,1.6710724369782075,1.1268981731917065,1.0173250354350074,4.7176263872065,4.176811116281163,50.86625177175037,90.27657153384536,88.5362844248975
13,B0054,3.687827503043781,4.202629213122783,2.231104271136578,1.3342590483447083,1.033183911994548,5.5586219544353295,3.5917425984187674,51.65919559972741,77.43503132141569,64.61570201860638
14,B0054,3.7594141793479663,4.201723545344884,2.253426410122472,1.1184781682699747,1.0095232119739597,4.68143892605476,3.531602275545118,50.47616059869798,90.25864255673912,75.43839258245634
15,B0054,3.76506002008225,4.202895969815724,1.5996376256953364,1.084980342413645,0.9862483259626476,4.541922558766724,4.246020238341077,49.312416298132376,90.90011011339077,93.48508662142416
16,B0054,3.7132082932131447,4.201903298241782,1.5946375926587435,1.3592796828249194,1.0080048320000436,5.687699088483943,4.217472470518471,50.40024160000218,74.15727938382484,74.15076650341288
17,B0054,3.632120496891152,4.201735170866313,1.6139132578000193,1.38040378315344,1.0153387761254196,5.742077151863127,4.162942731693942,50.76693880627098,73.55375206274401,72.49889929366755
18,B0054,3.652431354232974,4.201842616121562,1.695013281899448,1.352145730734455,1.0106786853355956,5.6267245398582215,4.061565009892407,50.53393426677978,74.74628380378921,72.18346981661105
19,B0054,3.6900682406054086,4.20178009248238,2.2032852764148583,1.3054200103623712,1.010409656585336,5.438174599723987,3.5336425825922206,50.5204828292668,77.40111600594024,64.97846874522142
20,B0054,3.755572915313717,4.2020623556408845,1.5968554794865688,1.1126199324158497,0.9801433323963482,4.655144421539872,4.19065673565815,49.00716661981741,88.09327460709311,90.02205637847699
21,B0054,3.713487642327281,4.202575420178547,1.622753157676433,1.3443322998115417,1.1016641723624383,5.624421836522728,4.408633531963438,55.08320861812192,81.94879885850229,78.38376388014761
22,B0054,3.696218844699303,4.201671543076172,2.0771574063043348,1.4396607836871782,1.0826512239001271,6.016043851233632,3.847963138046095,54.13256119500636,75.20182783108822,63.96168700228212
23,B0054,3.7320746690670856,4.201732189009107,1.6067519727008994,1.2105172628719392,1.0575008387868343,5.058287693485836,4.34620614671389,52.87504193934171,87.3594182604158,85.92247831832542
24,B0054,3.62816655902149,4.202263340526623,1.66218202396782,1.39220990172437,1.0385517331615322,5.788972007322364,4.192836752903041,51.927586658076606,74.59735287582697,72.42800185593572
25,B0054,3.668234455466489,4.201772480315969,1.6224806984240805,1.3527521264119575,1.0073294901291132,5.630371250561465,4.230137122609459,50.36647450645566,74.46519361983603,75.13069626070619
26,B0054,3.6360543088974246,4.201804370207159,2.215101604446091,1.3732232279050276,1.0160400308540347,5.713298586605632,3.5527640611809885,50.80200154270174,73.98942941011074,62.18411321106441
27,B0054,3.781832764724366,4.201934146529909,2.1404593861124868,1.109478154947261,1.0158319636440951,4.649953137878846,3.5979508456129192,50.79159818220476,91.55943802177724,77.37606678879746
28,B0054,3.749489857269317,4.201679000885563,1.988451162528508,1.1153785350968013,1.0015383803216271,4.664135490493891,3.710597280613007,50.07691901608136,89.79358565786868,79.55594961114836
29,B0054,3.733563362659648,4.2028128169977945,1.6007820182922723,1.1573864305833532,0.981248861591824,4.835465556316661,4.144585214581689,49.0624430795912,84.78143821828365,85.71222700919743
30,B0054,3.637350674870884,4.201769235346591,2.133670065438368,1.3309377683244137,0.9987416030110134,5.536869825557086,3.5443046334750403,49.93708015055067,75.04044342121125,64.01278601702423
31,B0054,3.7487958417768135,4.201926604971007,1.601463567124322,1.1148281453126812,0.9584014230949642,4.66153150150857,4.120184039855442,47.92007115474821,85.96853489253779,88.3869183018942
32,B0054,3.714220621440204,4.2018884158536105,1.6541603081960103,1.3223931363445016,0.9800846133894624,5.531470196741279,3.999063496043008,49.00423066947312,74.11446614875177,72.29657493949713
33,B0054,3.6729412572971056,4.201772661440812,2.2086238341204187,1.3039349029970355,0.9720372198962766,5.428788175272824,3.437478632900686,48.60186099481383,74.5464530217032,63.31944665952887
34,B0054,3.758004836094359,4.202155121683256,1.6534938348820776,1.078633738348338,0.9693202807518412,4.512020319532502,3.987913143887304,48.46601403759206,89.86556291444366,88.38420178702782
35,B0054,3.679446784630664,4.201892183570457,1.6220619360197892,1.275131155529104,0.9479786388506264,5.309079483143787,4.029569204251773,47.39893194253132,74.3436182811541,75.89958329020254
36,B0054,3.6484922761661855,4.201886913994644,1.6800668293584555,1.3140828934146769,0.9638519569071228,5.469466796053171,3.914066240676733,48.19259784535614,73.34788100030202,71.56211723419122
37,B0054,3.72461244054807,4.202099316931761,2.145791521225318,1.265310163954238,0.9682336695484696,5.295429646729351,3.442863451249264,48.41168347742348,76.52144882189434,65.01575284596031
38,B0054,3.7505628553785657,4.201978091543032,1.6036967734584402,1.0924467460551224,0.9407020864603765,4.567926399849667,4.034442526945402,47.03510432301882,86.10965155576662,88.32109306923547
39,B0054,3.642970065424162,4.201986485388366,1.895404819039661,1.2990471359166995,0.9618442077038964,5.405893952651801,3.6574144087666727,48.092210385194825,74.04228692788358,67.65605172429564
40,B0054,3.7221450086344894,4.202031117605055,2.2081887759648016,1.1722908343650016,0.9332340144199704,4.894203235685442,3.3437138058637017,46.661700720998525,79.60772080295912,68.3198805779754
41,B0054,3.761547264586559,4.202407223706206,1.5854010489653187,1.0461159724171274,0.9313454737145216,4.376498680231387,4.010651927386609,46.56727368572608,89.02889338001214,91.64065204686784
42,B0054,3.717853819049657,4.202116071282775,1.623349179054809,1.2880962950073127,0.9976429099116704,5.388916727912585,4.115687714820129,49.88214549558352,77.45095718220404,76.37319191633443
43,B0054,3.705251002670479,4.201880079460816,1.613704118161894,1.3584622277239464,0.9833315262972036,5.67959989470184,4.132959625145179,49.16657631486018,72.38563621638117,72.76849957336907
44,B0054,3.6288800864448216,4.20197600777238,2.126785825000591,1.3451292753210042,0.9904370062777442,5.595347449626603,3.528141864897949,49.521850313887214,73.6313620147316,63.05492012177714
45,B0054,3.745028491938428,4.20201353233199,1.5999935553537277,1.1151389085427583,0.9499871340436294,4.66199584242427,4.081053432831752,47.49935670218147,85.1900267102198,87.53876174007002
46,B0054,3.632040280572335,4.201921238380416,1.613033083343749,1.3113083241700416,0.9526027840900876,5.455776959903375,4.017851397566341,47.63013920450438,72.64521749246217,73.6439819130271
47,B0054,3.637085853052197,4.201626501253782,1.655858954113523,1.1336177593967325,0.8850175175465715,4.710073040049746,3.668039677209457,44.250875877328575,78.07018813974331,77.8764924879109
48,B0054,3.6953494989229263,4.201692205378447,1.6208857217861503,1.3925668577899728,0.9937402750241768,5.817038651384617,4.172906466516606,49.687013751208845,71.36032783382907,71.73592469638032
49,B0054,3.625689918514182,4.201851705767504,1.6466309552262297,1.3545111793828604,0.995507330519279,5.6332753413354295,4.08226803442138,49.775366525963946,73.49568949093872,72.46704247645799
50,B0054,3.651600803682826,4.20176692117063,1.6159617408581293,1.3206477893347597,0.975407870968116,5.495452470017869,4.067609866258581,48.7703935484058,73.8582897609249,74.01774264176932
51,B0054,3.63050001633058,4.201859681711117,1.6245480175295444,1.319204299352012,0.965960558373922,5.487246023452495,4.020111744849451,48.2980279186961,73.22296924353553,73.26283034636117
52,B0054,3.640286571348169,4.201937929737895,1.6222589887299097,1.306595410034431,0.9573702621688754,5.436414804201369,4.010469719269211,47.86851310844377,73.27212806783449,73.77048778856684
53,B0054,3.711112281655408,4.202505614807705,1.6298511370814226,1.3015510220523978,0.9294756591964932,5.442370311142365,3.981468798128984,46.47378295982466,71.4129253059028,73.15688882797218
54,B0054,3.639112220707664,4.202748330505733,1.6329641625962652,1.3089859671694584,0.9323553879823946,5.448121353231632,3.96121573351321,46.61776939911973,71.22730200068631,72.707920339615
55,B0054,3.643193286409798,4.20173369059381,2.0491510596157068,1.295032145814282,0.954568378404969,5.389794942330283,3.492977566388274,47.72841892024845,73.71001418692674,64.80724413010937
56,B0054,3.735638094064912,4.202697436125117,1.598855469572598,1.113600391009409,0.9330242104372936,4.653418568180932,3.970743977318476,46.65121052186468,83.78447223708008,85.32961131993504
57,B0054,3.627100422748139,4.201970911679321,1.6224116695981483,1.281707204912116,0.923294184000959,5.33265062696391,3.914868102939204,46.16470920004795,72.0362794608982,73.41317436293579
58,B0054,3.714030796307054,4.201806762495666,1.6224421518840073,1.278409828497721,0.9257799164262976,5.349344136868264,3.882991701998858,46.28899582131488,72.41652057026155,72.5881828248225
59,B0054,3.643811322887673,4.202062683767637,1.6231783641107975,1.275771748522299,0.9162765793280084,5.309441199839175,3.900393207484649,45.81382896640042,71.82135678966974,73.461463470069
60,B0054,3.6393359907500487,4.201946777776287,2.036566000790508,1.2767777869696255,0.9387011679112468,5.314073673096808,3.440508783289636,46.93505839556234,73.52110739169512,64.74333994855323
61,B0054,3.735460958259415,4.202164501551846,1.5987856836473735,1.100256690589437,0.9158990586877171,4.597837508097348,3.909844710133972,45.794952934385854,83.2441253501531,85.03660042896823
62,B0054,3.629666320610572,4.201933525191405,2.174571604765084,1.2633591627178271,0.9202608990433788,5.257001316763204,3.293659659325395,46.01304495216894,72.84238134337419,62.65282165372062
63,B0054,3.7833284292876055,4.202193708579619,1.5900458125529977,1.0460804466100355,0.9111253917360888,4.384155433162845,3.90168268329117,45.55626958680444,87.09897930782601,88.99508109995072
64,B0054,3.627346767486839,4.20255330590436,1.614763715993406,1.2606643784243117,0.8980507043695345,5.245427176714623,3.856933183438168,44.90253521847672,71.2363036299952,73.52943913814637
65,B0054,3.638203724590323,4.202204780262612,2.11778554451402,1.2642827542450286,0.9278864624016372,5.261969328337487,3.3271765957073423,46.39432312008186,73.39232140010708,63.23063454188852
66,B0054,3.7451074162828384,4.201864983663178,1.596600285440474,1.064650380362555,0.9118415396987224,4.450739532566558,3.843357444436013,45.59207698493612,85.64704024134238,86.35323222834626
67,B0054,3.638690664129156,4.202127091153696,1.618129393390179,1.2385259071271228,0.8936491649329469,5.153979626582873,3.836212273219471,44.68245824664734,72.15425691060837,74.4320418620457
68,B0054,3.716467408288199,4.201772072928907,1.6265678820283394,1.2524407054394908,0.9100864492604256,5.2404205055272,3.845878137924733,45.50432246302128,72.66503278820448,73.38873156969733
69,B0054,3.710169777359048,4.202280964298927,1.6295007021971315,1.286648219178414,0.911490473146094,5.382704558606889,3.903607830341881,45.5745236573047,70.84224417829793,72.52130946143147
70,B0054,3.642408923277181,4.2021036012004,2.0717241320024224,1.279419768327774,0.9337172811638196,5.3258358268465065,3.388650710463093,46.68586405819098,72.9797447466523,63.62664604458067
71,B0054,3.73882160950659,4.201937134429945,1.6010238230248657,1.0842208988342494,0.8981517756068776,4.531257944326964,3.888675659133278,44.90758878034388,82.83844893347539,85.81889856881388
72,B0054,3.6324598615128174,4.2021122547085215,1.6694730940454447,1.2560646348714444,0.9139367135371254,5.2273934831973,3.747353767033352,45.69683567685627,72.76191751315926,71.68685080009145
73,B0054,3.679131421775787,4.201959857627979,1.617406983913443,1.220271119947813,0.8764848617154279,5.082198542227266,3.817759699504421,43.8242430857714,71.82705936307929,75.1202391599462
74,B0054,3.716063545807393,4.202457189137284,1.6089888095372782,1.248202770598479,0.8854917958581964,5.222700126311316,3.808349317030376,44.27458979290982,70.94134196110038,72.91916489412029
75,B0054,3.631855458405748,4.202283030905289,1.6171055776933254,1.2585623016697505,0.8819074622846708,5.2382879806726645,3.797671209641514,44.09537311423354,70.07261071737435,72.49832814945472
76,B0054,3.637576391232141,4.20192811419881,1.7658852442375876,1.2492708549391658,0.9045809105944796,5.1993403351139165,3.59196705875795,45.22904552972398,72.40871001017061,69.08505362688959
77,B0054,3.705370497273039,4.201986972409406,1.6096870455773291,1.1704112860277387,0.8734606349455996,4.880580367310324,3.77896368658074,43.67303174727998,74.62852121924075,77.42857205859963
78,B0054,3.6372955760507737,4.202756037315134,1.9507647993680344,1.2372916409024564,0.903131190986828,5.14977290185401,3.3959565315584097,45.1565595493414,72.99258809572994,65.9438114316809
79,B0054,3.762975999768296,4.203671862178568,1.5920051862404978,1.0941308381166024,0.8712217754060124,4.582389489105379,3.779792462252643,43.56108877030062,79.62683666842828,82.48518532174297
80,B0054,3.630165093981805,4.20191649844808,1.661090875670911,1.2379640860240748,0.8936499043476617,5.150604421694825,3.676590504059295,44.682495217383085,72.18706216411861,71.381729269931
81,B0054,3.676364703035423,4.202569945350903,1.605776327485449,1.2025086475591449,0.8835064014687892,5.008341594548427,3.745549558638131,44.17532007343946,73.47193745858984,74.78622390124421
82,B0054,3.635776810493878,4.201984281189699,1.603096874903546,1.2273583229742069,0.8779403705367915,5.107649537318924,3.746554098847543,43.89701852683957,71.53089314694301,73.35182399405895
83,B0054,3.630930095041967,4.201998317186625,1.6088565265276216,1.232190640257974,0.8599389109365094,5.128104337653448,3.7265008290363726,42.99694554682547,69.78943702708786,72.66819439835285
84,B0054,3.7169458717195423,4.202196812259945,1.61051388543965,1.2255330928683146,0.8697358119609565,5.127893706845288,3.718600269093949,43.48679059804783,70.96795810918269,72.51710900578814
85,B0054,3.636875521888822,4.202050337504721,1.6079637570404963,1.233857212157934,0.8638271814812677,5.1354818588365445,3.719616959498288,43.191359074063385,70.01030370203789,72.42975560507531
86,B0054,3.635654399793248,4.202945901991921,1.947992614629301,1.2265146901023778,0.8865694537789144,5.104976908787129,3.3488126867695422,44.32847268894572,72.28363923671489,65.59897814631199
87,B0054,3.726079475435757,4.202555242174763,1.5965511110614274,1.086626800785491,0.8690078572313327,4.538025644456732,3.7147759493691046,43.45039286156664,79.9729821317818,81.85885758285127
